x,y,Fire_NUM,Year,RSPNCE_TYP,Ignition_Date,Fire_Out_Date,Status,Fire_Cause,Fire_Center,Zone,Fire_ID,Location,Latitude,Longitude,Size,Link
981822.8448,1612233.633,G90266,2023,Full,05/10/2023,06/14/2023,Out,Person,4,9,266,Liard River,59.4932,-126.3203,14.5,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90266
1049870.886,951686.0844,G41502,2023,Monitor,07/10/2023,,Out of Control,Lightning,4,4,1502,North of Lucas Lake,53.5682,-125.2453,31.68,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41502
1162711.237,1047324.64,G52127,2023,,07/22/2023,,Out of Control,Lightning,4,5,2127,Great Beaver Lake,54.4016,-123.4871,0,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G52127
1296259.975,1356824.325,G81492,2023,Full,07/10/2023,,Under Control,Lightning,4,8,1492,Beatton River,57.1088,-121.099,11,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G81492
919084.7981,1097807.295,R30143,2023,,04/29/2023,05/09/2023,Out,Person,3,3,143,Toboggan Lake,54.8733,-127.264,3.54,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R30143
1214673.082,1477335.257,G91359,2023,Monitor,07/08/2023,,Out of Control,Lightning,4,9,1359,West Klua Creek,58.232,-122.343,8,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91359
1013417.837,1013754.306,R11280,2023,,07/08/2023,07/16/2023,Out,Unknown,3,1,1280,3.4 km S of Guyishton Lake,54.1266,-125.7942,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11280
1108825.77,1598394.534,G90795,2023,Full,06/15/2023,06/16/2023,Out,Lightning,4,9,795,Danedla River,59.3559,-124.0892,0.2,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90795
1252236.589,740094.5537,C21434,2023,,07/09/2023,07/10/2023,Out,Lightning,7,2,1434,5.8km S of Word Creek,51.615,-122.351,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C21434
1203237.611,623137.0311,V31209,2023,,07/07/2023,07/08/2023,Out,Lightning,2,3,1209,W Sampson Creek,50.5862,-123.1276,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V31209
923410.5272,1016401.921,R21804,2023,Full,07/17/2023,07/17/2023,Out,Lightning,3,2,1804,2.9km SE of Cedric Creek,54.1448,-127.1753,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R21804
1195470.683,777674.7212,C52040,2023,,07/21/2023,,Being Held,Lightning,7,5,2040,5km NW Lees Corner,51.9752,-123.1493,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C52040
806064.1283,982627.8856,R51253,2023,,07/07/2023,07/11/2023,Out,Lightning,3,5,1253,,53.8116,-128.9529,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R51253
1045690.311,1245334.837,G61653,2023,Monitor,07/13/2023,,Out of Control,Lightning,4,6,1653,Tenakihi Creek,56.1994,-125.2622,95,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G61653
1144324.186,997208.1525,G41470,2023,Full,07/09/2023,07/14/2023,Out,Lightning,4,4,1470,Keillor Road,53.9583,-123.795,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41470
1330931.208,494770.0267,V10690,2023,,06/09/2023,06/13/2023,Out,Person,2,1,690,Thacker Creek,49.3734,-121.4436,0.06,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V10690
1542898.894,765686.1833,N42224,2023,,07/23/2023,,Out of Control,Unknown,6,4,2224,Stitt Creek,51.6319,-118.1304,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42224
1116695.167,1164430.639,G61794,2023,Full,07/16/2023,07/18/2023,Out,Lightning,4,6,1794,Gassney Creek,55.463,-124.1502,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G61794
1223040.048,524232.2395,V31146,2023,,07/05/2023,07/07/2023,Out,Person,2,3,1146,E of Manquam River,49.6905,-122.9091,2,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V31146
851921.2971,1055293.582,R50576,2023,Full,06/02/2023,06/08/2023,Out,Person,3,5,576,15.8km down South Copper FSR,54.4774,-128.291,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R50576
1439586.821,663136.0276,K21056,2023,,07/01/2023,07/04/2023,Out,Person,5,2,1056,Loakin Creek,50.8081,-119.75,0.15,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21056
1293589.91,787849.3016,C22025,2023,,07/21/2023,07/22/2023,Out,Lightning,7,2,2025,N of Knife Creek Road,52.022,-121.7123,0.7,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C22025
1313512.588,1401096.549,G80617,2023,Full,06/04/2023,06/05/2023,Out,Lightning,4,8,617,South of Heck Creek,57.4937,-120.7605,0.18,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80617
802009.0594,1099521.629,R51657,2023,,07/13/2023,,Being Held,Lightning,3,5,1657,Kitsumkalum River,54.8564,-129.0923,1.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R51657
1162190.788,906164.2283,C11427,2023,,07/09/2023,07/15/2023,Out,Lightning,7,1,1427,3km S of Trout Lake Alec,53.1376,-123.57,70,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11427
1636137.739,702268.6029,N22096,2023,,07/21/2023,07/22/2023,Out,Lightning,6,2,2096,Bobbie Burns Creek,50.9667,-116.9102,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N22096
1220038.747,602019.1206,V31643,2023,,07/12/2023,07/18/2023,Out,Lightning,2,3,1643,Miller Creek,50.3903,-122.9035,1.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V31643
1034401.555,1044440.876,R11277,2023,,07/08/2023,,Out of Control,Lightning,3,1,1277,2.5 km W of Pinkut Creek,54.4005,-125.4688,5837,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11277
1208964.851,854665.3477,C11559,2023,Full,07/10/2023,07/13/2023,Out,Lightning,7,1,1559,1.2km W of Tzenzaicut Lake,52.66,-122.9037,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11559
1031624.83,1002155.416,R11451,2023,,07/09/2023,07/22/2023,Out,Lightning,3,1,1451,2.2km E of Peace Lake,54.0218,-125.5162,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11451
946116.291,1627549.641,G90949,2023,Monitor,06/27/2023,,Out of Control,Lightning,4,9,949,Coal River,59.628,-126.9532,5278.13,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90949
1226262.921,485098.7541,V10304,2023,,05/14/2023,06/02/2023,Out,Person,2,1,304,Farrer Cove,49.3375,-122.8883,0.4,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V10304
1330624.142,563547.8933,V11221,2023,,07/07/2023,,Out of Control,Lightning,2,1,1221,N Ainsley FSR,49.9909,-121.3862,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V11221
1723126.329,676373.0424,N21453,2023,Modified,07/09/2023,,Out of Control,Lightning,6,2,1453,Yearling Creek,50.6298,-115.7368,75,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N21453
1167551.186,961231.5283,G11364,2023,Monitor,07/08/2023,07/13/2023,Out,Lightning,4,1,1364,Naltesby Lake,53.6292,-123.4601,0.05,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11364
1109284.26,711800.8145,C51753,2023,,07/15/2023,,Out of Control,Lightning,7,5,1753,4.3 km S of Tatlayoko Lake,51.4085,-124.427,2,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C51753
1268003.099,773281.0359,C21896,2023,,07/19/2023,,Under Control,Lightning,7,2,1896,4.5km S of Boitano Lake,51.9048,-122.0969,0.3,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C21896
1306191.617,1376569.812,G80875,2023,Monitor,06/24/2023,,Out of Control,Lightning,4,8,875,Zaremba Creek,57.2791,-120.9118,14714,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80875
999063.7398,1015937.335,R11236,2023,,07/07/2023,,Under Control,Lightning,3,1,1236,Maxan Creek,54.1463,-126.0144,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11236
1458945.486,819516.9622,G30361,2023,Full,05/17/2023,05/18/2023,Out,Lightning,4,3,361,Whitewater Creek,52.1898,-119.2654,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G30361
1006563.08,1030639.704,R11968,2023,,07/20/2023,,Under Control,Unknown,3,1,1968,Gerow Creek,54.278,-125.899,0.5,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11968
1319354.049,1615212.268,G91661,2023,Monitor,07/13/2023,,Out of Control,Lightning,4,9,1661,W Shekilie River,59.4063,-120.3797,13,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91661
535548.0772,1662661.83,R91184,2023,Modified,07/07/2023,,Out of Control,Person,3,9,1184,Deep Bay,59.7033,-134.2515,2030,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R91184
1410193.459,629682.8666,K22033,2023,,07/21/2023,07/23/2023,Out,Lightning,5,2,2033,W of Gowans Lake,50.5312,-120.2048,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K22033
1005344.169,971995.638,R11294,2023,,07/08/2023,07/20/2023,Out,Unknown,3,1,1294,South of Skins Lake,53.7525,-125.9188,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11294
1632310.674,722495.3234,N40767,2023,,06/13/2023,06/15/2023,Out,Lightning,6,4,767,Canyon Creek,51.1512,-116.9274,0.01,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N40767
811912.3349,1096083.154,R51929,2023,,07/20/2023,,Being Held,Lightning,3,5,1929,South Kitsumkalum River,54.8294,-128.9356,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R51929
1225676.693,1338107.531,G81159,2023,Full,07/06/2023,07/07/2023,Out,Lightning,4,8,1159,Mile 122,56.9798,-122.2804,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G81159
834437.2116,1060379.36,R51134,2023,,07/04/2023,07/06/2023,Out,Person,3,5,1134,100m N of Lakelse Ave,54.5176,-128.5642,0.3,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R51134
1302172.099,992157.988,G12161,2023,,07/22/2023,,Out of Control,Unknown,4,1,2161,,53.8451,-121.3934,0,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12161
1446969.609,543126.2777,K52066,2023,,07/21/2023,,Out of Control,Lightning,5,5,2066,Lower Eneas Creek,49.7279,-119.7948,0.6,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52066
1446123.483,664031.9832,K40194,2023,,05/03/2023,05/05/2023,Out,Lightning,5,4,194,Mount Boysse,50.8109,-119.6564,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K40194
1036711.852,844196.1983,C51303,2023,,07/08/2023,07/08/2023,Out,Lightning,7,5,1303,1.1km W of Poison Lakes,52.6058,-125.4569,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C51303
1232446.35,1092995.896,G12217,2023,,07/23/2023,,Out of Control,Lightning,4,1,2217,6 miles n of Taceeda Lake,54.7833,-122.3757,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12217
1346872.468,511410.4318,V11072,2023,,07/02/2023,07/03/2023,Out,Lightning,2,1,1072,1 KM N Boston Creek,49.5133,-121.2093,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V11072
1785982.482,527512.5936,N11737,2023,,07/15/2023,07/18/2023,Out,Lightning,6,1,1737,Fussee Lake,49.2223,-115.1788,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N11737
1185826.663,932175.2118,G12157,2023,Full,07/22/2023,,Under Control,Lightning,4,1,2157,1400 Rd,53.3628,-123.2008,5.35,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12157
1152570.651,909017.6251,C11499,2023,Full,07/10/2023,,Fire of Note,Lightning,7,1,1499,4.3km SE Teepee Lake,53.1661,-123.7126,7287,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11499
856521.1513,1122210.373,R41510,2023,,07/10/2023,,Out of Control,Lightning,3,4,1510,1mi N Woodcock Airport,55.0779,-128.2529,102,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R41510
1192194.143,1008693.517,G12008,2023,,07/21/2023,07/23/2023,Out,Unknown,4,1,2008,,54.0456,-123.0571,0,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12008
956323.4926,868040.8919,VA1335,2023,Modified,07/08/2023,,Fire of Note,Lightning,2,10,1335,Dean River,52.8191,-126.6494,1175,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA1335
1275517.872,988953.2783,G12175,2023,,07/22/2023,,Out of Control,Lightning,4,1,2175,Bowren FSR,53.8313,-121.8017,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12175
1078614.564,823061.343,C51561,2023,,07/11/2023,07/14/2023,Out,Lightning,7,5,1561,24km of Morrison Meadow Road,52.4118,-124.8422,4.8,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C51561
1278494.087,945351.5976,G11526,2023,Full,07/10/2023,,Being Held,Lightning,4,1,1526,E of Stony Creek,53.4397,-121.7958,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11526
1118254.8,1077268.946,G51491,2023,Full,07/10/2023,07/17/2023,Out,Lightning,4,5,1491,2 Miles West of Testoyank'ut Lake,54.682,-124.1613,1.5,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G51491
1292897.293,658170.6144,K71235,2023,,07/07/2023,07/08/2023,Out,Lightning,5,7,1235,Mount Marble,50.8605,-121.8338,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K71235
1152582.246,1410988.966,G90810,2023,Monitor,06/16/2023,,Being Held,Lightning,4,9,810,North Richards Creek,57.6618,-123.4405,500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90810
1246999.515,1502793.64,G90998,2023,Full,06/29/2023,06/30/2023,Out,Lightning,4,9,998,Elleh Creek,58.444,-121.7676,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90998
1271186.875,959349.0501,G12177,2023,,07/22/2023,,Out of Control,Lightning,4,1,2177,North of Narrow Lake,53.5687,-121.8937,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12177
1054310.752,1312118.54,G61714,2023,Full,07/14/2023,,Out of Control,Lightning,4,6,1714,Isola Creek,56.7969,-125.1095,9,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G61714
1510097.346,740644.4282,K40665,2023,,06/07/2023,07/14/2023,Out,Lightning,5,4,665,Pettipiece Pass,51.4401,-118.6399,25,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K40665
1078956.691,822561.3963,C50903,2023,Full,06/25/2023,06/28/2023,Out,Lightning,7,5,903,5km NW of Palmer Creek,52.4073,-124.8373,2.5,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50903
1142528.749,943914.8711,G11293,2023,Full,07/08/2023,,Out of Control,Lightning,4,1,1293,Tsaiga Lake,53.4815,-123.8472,2500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11293
1787101.559,517961.6783,N11706,2023,,07/14/2023,07/15/2023,Out,Lightning,6,1,1706,Dorr Rd,49.1358,-115.1836,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N11706
1136429.388,781491.7909,C51944,2023,,07/20/2023,,Being Held,Lightning,7,5,1944,8.6 km N of Bidwell Lakes,52.0275,-124.0083,1.84,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C51944
1175113.667,782939.452,C52130,2023,,07/22/2023,,Out of Control,Lightning,7,5,2130,7.2km SW of Bull Canyon Park,52.0293,-123.4432,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C52130
1019701.214,1198198.639,G51578,2023,Modified,07/11/2023,,Out of Control,Lightning,4,5,1578,Kelly Lake,55.7788,-125.6853,373.52,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G51578
1056035.204,1070341.996,G51755,2023,Full,07/15/2023,,Out of Control,Lightning,4,5,1755,North Arm Stuart Lake,54.6306,-125.1299,1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G51755
1269398.677,479264.0974,V12167,2023,,07/22/2023,,Out of Control,Person,2,1,2167,NE of Cannell Lake,49.2664,-122.3002,2.5,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V12167
1162390.989,955101.4449,G41298,2023,Full,07/08/2023,07/09/2023,Out,Lightning,4,4,1298,Woodcock Lake,53.5759,-123.5415,0.03,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41298
1293413.003,1278622.655,G80223,2023,Full,05/05/2023,,Under Control,Person,4,8,223,Red Creek,56.4112,-121.2329,2947,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80223
1103509.108,975710.374,G41511,2023,Full,07/10/2023,,Fire of Note,Lightning,4,4,1511,Greer Creek,53.7755,-124.4256,3868.04,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41511
1263089.693,1356871.82,G80880,2023,Full,06/24/2023,06/25/2023,Out,Lightning,4,8,880,4km S of Nig Creek,57.1286,-121.6462,0.03,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80880
1504575.432,632147.8322,K42092,2023,,07/22/2023,,Being Held,Lightning,5,4,2092,Sowsap Creek,50.4759,-118.8761,4,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42092
1316616.575,992747.1092,G11893,2023,,07/19/2023,,Under Control,Lightning,4,1,1893,Guilford Creek,53.8418,-121.1733,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11893
1012450.026,560571.5147,V81868,2023,,07/18/2023,07/20/2023,Out,Lightning,2,8,1868,N of Grilse Creek,50.0609,-125.8261,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V81868
1190562.632,961239.3461,G12178,2023,,07/22/2023,,Out of Control,Lightning,4,1,2178,4 Miles W of Shesta Lake,53.6213,-123.1117,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12178
1219714.524,997471.517,G12129,2023,Full,07/22/2023,07/23/2023,Out,Lightning,4,1,2129,5km NE Prince George,53.9342,-122.6444,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12129
887141.7136,1176991.888,R40823,2023,Full,06/18/2023,06/21/2023,Out,Person,3,4,823,7km Pope FSR,55.5763,-127.7941,0.03,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R40823
1011404.574,1020654.044,R11995,2023,Full,07/20/2023,07/23/2023,Out,Lightning,3,1,1995,Eagle Creek Rd,54.1884,-125.8248,0.6,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11995
1255593.072,795429.4895,C21553,2023,,07/11/2023,07/12/2023,Out,Lightning,7,2,1553,1.6km E of Junction of Fraser River and Richards Creek,52.1092,-122.2603,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C21553
960847.0678,1004845.265,R21377,2023,,07/08/2023,,Out of Control,Unknown,3,2,1377,1.5 km N of Nadina River,54.0454,-126.5994,2804,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R21377
1105317.252,1023238.992,G42122,2023,Full,07/22/2023,07/23/2023,Out,Lightning,4,4,2122,North Dog Road,54.2009,-124.3816,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G42122
1470449.541,595542.8271,K42187,2023,,07/23/2023,,Under Control,Unknown,5,4,2187,Tompson Lake,50.1782,-119.403,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42187
1271008.952,826225.9448,C21329,2023,Full,07/08/2023,07/11/2023,Out,Lightning,7,2,1329,E of Tyee Lake,52.3774,-122.0098,1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C21329
1340322.445,1623267.027,G91933,2023,Monitor,07/20/2023,,Out of Control,Unknown,4,9,1933,HWF-130,59.463,-120.0004,0,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91933
1328789.711,808255.7063,C31972,2023,,07/20/2023,,Under Control,Lightning,7,3,1972,8.3km NW of Moffat Lakes,52.1843,-121.1795,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C31972
1150476.484,962613.0813,G41949,2023,Full,07/20/2023,07/23/2023,Out,Lightning,4,4,1949,1 km W bobtail berta FSR,53.6468,-123.7181,1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41949
1171718.958,1083607.84,G11372,2023,Full,07/08/2023,,Under Control,Lightning,4,1,1372,Carp Lake,54.7235,-123.327,16,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11372
